Date,High,Low,Volume
2010-10-07,$22.01,$21.26,28767900
2010-10-08,$21.86,$21.15,24377500
2010-10-11,$22.35,$21.46,28622300
2010-10-12,$22.26,$21.64,25449200
2010-10-13,$22.79,$22.00,22960700
2010-10-14,$22.39,$21.65,21929600
2010-10-15,$22.26,$21.72,24075100
2010-10-18,$22.38,$21.72,19976600
2010-10-19,$21.78,$21.05,25627700
2010-10-20,$22.25,$21.14,63282100
2010-10-21,$24.99,$23.80,111769000
2010-10-22,$24.50,$23.71,49298900
2010-10-25,$24.26,$23.58,25864300
2010-10-26,$25.65,$23.86,73645600
2010-10-27,$26.39,$25.08,64831200
2010-10-28,$25.60,$24.72,26392100
2010-10-29,$25.11,$24.19,41610800
2010-11-01,$24.86,$23.67,34553400
2010-11-02,$24.77,$23.79,38203200
2010-11-03,$24.86,$24.15,27377000
2010-11-04,$24.78,$23.80,41218800
2010-11-05,$24.42,$23.84,21994000
2010-11-08,$24.36,$23.61,28799400
2010-11-09,$24.99,$24.20,40275900
2010-11-10,$25.32,$24.09,38518900
2010-11-11,$25.53,$24.79,29417500
2010-11-12,$25.27,$24.30,29166900
2010-11-15,$24.79,$23.95,31976700
2010-11-16,$24.18,$23.37,27365800
2010-11-17,$24.07,$23.43,18810400
2010-11-18,$24.40,$24.00,17776500
2010-11-19,$24.75,$23.97,22594600
2010-11-22,$26.96,$25.86,71804600
2010-11-23,$27.44,$26.58,47708500
2010-11-24,$27.40,$26.69,28202300
2010-11-26,$27.50,$26.83,21292600
2010-11-29,$28.57,$27.50,49387800
2010-11-30,$29.54,$27.94,83170500
2010-12-01,$29.89,$28.27,74986800
2010-12-02,$28.06,$27.33,59782800
2010-12-03,$27.89,$26.37,62869800
2010-12-06,$27.67,$26.61,47777100
2010-12-07,$28.49,$27.07,49305200
2010-12-08,$26.93,$25.91,73343900
2010-12-09,$27.45,$26.51,47335400
2010-12-10,$28.28,$27.50,47511800
2010-12-13,$27.52,$26.07,50047200
2010-12-14,$26.10,$25.30,63529900
2010-12-15,$25.92,$25.08,44511600
2010-12-16,$26.10,$25.47,34080900
2010-12-17,$26.36,$25.66,103407500
2010-12-20,$25.86,$25.22,32995900
2010-12-21,$26.64,$25.64,40583900
2010-12-22,$27.11,$26.37,29177400
2010-12-23,$26.48,$25.94,21014700
2010-12-27,$25.83,$25.39,26189100
2010-12-28,$26.34,$25.50,27215300
2010-12-29,$26.36,$25.74,19399100
2010-12-30,$25.76,$25.53,14743400
2010-12-31,$25.68,$25.08,21562800
2011-01-03,$25.84,$24.79,39956000
2011-01-04,$26.41,$25.47,44065700
2011-01-05,$26.11,$25.53,31799600
2011-01-06,$25.67,$25.09,31991400
2011-01-07,$25.79,$25.20,22155000
2011-01-10,$26.85,$25.60,43674400
2011-01-11,$27.33,$26.54,32522700
2011-01-12,$27.00,$26.39,21098700
2011-01-13,$27.48,$26.71,29903300
2011-01-14,$27.61,$26.97,19575500
2011-01-18,$27.83,$27.08,18580800
2011-01-19,$27.69,$27.00,21740600
2011-01-20,$26.89,$25.90,38231200
2011-01-21,$26.51,$25.96,24908100
2011-01-24,$26.35,$25.15,26971700
2011-01-25,$26.69,$25.94,21464100
2011-01-26,$26.80,$25.98,59841600
2011-01-27,$30.26,$29.23,129042200
2011-01-28,$31.14,$29.81,62805400
2011-01-31,$30.93,$30.04,41064100
2011-02-01,$30.97,$30.29,28660800
2011-02-02,$30.52,$29.75,33358500
2011-02-03,$30.47,$29.96,21245700
2011-02-04,$31.57,$30.29,44262400
2011-02-07,$31.83,$31.12,25432400
2011-02-08,$31.20,$30.88,17367700
2011-02-09,$32.00,$31.04,28954100
2011-02-10,$32.14,$31.47,21756700
2011-02-11,$33.09,$31.99,46299400
2011-02-14,$35.36,$33.51,78523900
2011-02-15,$34.95,$34.00,48073900
2011-02-16,$34.98,$33.76,45555300
2011-02-17,$34.54,$33.44,39449200
2011-02-18,$34.05,$33.06,32113200
2011-02-22,$32.77,$31.53,55374200
2011-02-23,$31.13,$29.34,68933200
2011-02-24,$30.91,$30.04,31628800
2011-02-25,$31.07,$30.15,29468600
2011-02-28,$30.62,$29.00,40524400
2011-03-01,$29.64,$28.68,39839100
2011-03-02,$29.64,$28.82,33028800
2011-03-03,$29.58,$28.62,35263200
2011-03-04,$30.18,$29.11,44178400
2011-03-07,$30.70,$29.18,37129400
2011-03-08,$28.89,$27.77,68000100
2011-03-09,$28.49,$27.30,50239000
2011-03-10,$29.11,$26.98,69890100
2011-03-11,$29.32,$28.59,35978600
2011-03-14,$29.57,$28.40,29913800
2011-03-15,$31.31,$28.86,76736800
2011-03-16,$31.91,$30.32,59555300
2011-03-17,$31.38,$30.41,28709800
2011-03-18,$30.63,$29.62,38354400
2011-03-21,$30.95,$29.65,32550000
2011-03-22,$31.81,$31.14,46892300
2011-03-23,$32.86,$31.23,57878800
2011-03-24,$33.30,$32.33,43992900
2011-03-25,$33.14,$32.37,30192400
2011-03-28,$34.47,$33.33,51343600
2011-03-29,$34.13,$33.57,26824700
2011-03-30,$34.60,$33.87,27037500
2011-03-31,$34.24,$33.58,24822700
2011-04-01,$34.92,$34.34,37766400
2011-04-04,$35.32,$34.68,24021900
2011-04-05,$35.52,$34.61,26569200
2011-04-06,$35.55,$34.05,40247200
2011-04-07,$33.78,$33.00,41850200
2011-04-08,$34.24,$33.24,38601500
2011-04-11,$33.67,$32.35,31331300
2011-04-12,$33.42,$32.06,40469800
2011-04-13,$34.12,$33.18,30430400
2011-04-14,$34.35,$33.39,35948500
2011-04-15,$33.85,$33.32,21938700
2011-04-18,$33.45,$32.57,21769300
2011-04-19,$34.61,$33.12,36087800
2011-04-20,$35.07,$34.20,29532300
2011-04-21,$36.05,$34.80,36942500
2011-04-25,$36.43,$35.43,71051400
2011-04-26,$34.60,$32.47,110663700
2011-04-27,$33.80,$32.16,56493500
2011-04-28,$34.21,$33.23,30851800
2011-04-29,$33.64,$33.10,21412300
2011-05-02,$34.27,$33.49,35550200
2011-05-03,$33.71,$32.57,32200000
2011-05-04,$33.14,$32.19,33527900
2011-05-05,$33.40,$32.32,27300000
2011-05-06,$33.31,$32.71,22122800
2011-05-09,$33.83,$33.05,28853300
2011-05-10,$34.21,$33.57,26876500
2011-05-11,$34.64,$34.00,33600000
2011-05-12,$35.25,$34.20,36400000
2011-05-13,$35.66,$34.76,35317100
2011-05-16,$35.15,$33.47,33921300
2011-05-17,$34.01,$33.02,29656200
2011-05-18,$34.81,$33.89,30947000
2011-05-19,$35.06,$34.44,23732800
2011-05-20,$35.27,$34.45,30755900
2011-05-23,$35.70,$34.29,35000000
2011-05-24,$36.10,$35.23,31802400
2011-05-25,$37.13,$35.31,55647900
2011-05-26,$37.98,$36.94,41690600
2011-05-27,$37.87,$37.36,19627300
2011-05-31,$38.69,$37.77,33658800
2011-06-01,$39.09,$37.93,41684300
2011-06-02,$39.00,$37.73,30041200
2011-06-03,$39.46,$38.50,34934900
2011-06-06,$39.67,$37.23,45899000
2011-06-07,$38.21,$37.25,36411200
2011-06-08,$37.92,$36.93,27864200
2011-06-09,$37.78,$36.89,21591500
2011-06-10,$37.80,$36.83,30501800
2011-06-13,$37.57,$36.39,23246300
2011-06-14,$37.37,$36.56,21319200
2011-06-15,$37.54,$36.61,22248100
2011-06-16,$36.81,$34.89,39373600
2011-06-17,$35.98,$34.96,28554400
2011-06-20,$35.40,$34.30,19649000
2011-06-21,$36.40,$34.69,21613900
2011-06-22,$36.18,$35.38,21876400
2011-06-23,$37.26,$34.96,36745800
2011-06-24,$37.21,$36.30,34063400
2011-06-27,$37.49,$35.95,23160200
2011-06-28,$38.08,$37.22,16490600
2011-06-29,$38.39,$37.57,18239900
2011-06-30,$37.86,$37.26,17966900
2011-07-01,$38.32,$37.44,27940500
2011-07-05,$41.60,$39.39,62904100
2011-07-06,$41.68,$40.64,32587800
2011-07-07,$42.48,$41.66,26770100
2011-07-08,$42.26,$41.02,20738200
2011-07-11,$43.07,$40.99,36917300
2011-07-12,$42.33,$40.97,36339800
2011-07-13,$43.54,$42.37,49245000
2011-07-14,$42.86,$40.75,40881400
2011-07-15,$41.39,$40.23,28459200
2011-07-18,$40.35,$39.18,28844200
2011-07-19,$41.33,$40.56,19149200
2011-07-20,$40.70,$39.72,19914300
2011-07-21,$40.68,$39.30,22668800
2011-07-22,$39.81,$38.65,23739800
2011-07-25,$40.79,$39.63,52708600
2011-07-26,$38.33,$35.92,97017900
2011-07-27,$39.14,$38.17,38229100
2011-07-28,$38.67,$37.59,28319200
2011-07-29,$38.10,$37.21,23352000
2011-08-01,$38.50,$36.97,25886700
2011-08-02,$38.23,$36.71,23356200
2011-08-03,$37.36,$35.88,24917200
2011-08-04,$37.18,$34.97,33214300
2011-08-05,$35.84,$33.78,37859500
2011-08-08,$33.67,$31.64,37291800
2011-08-09,$34.30,$32.02,36947400
2011-08-10,$34.28,$33.02,22071700
2011-08-11,$35.10,$33.37,21564900
2011-08-12,$35.41,$34.58,18046000
2011-08-15,$35.25,$33.74,23191000
2011-08-16,$35.05,$33.70,18447100
2011-08-17,$34.44,$32.65,25797100
2011-08-18,$32.29,$30.71,34983900
2011-08-19,$31.57,$29.29,32870600
2011-08-22,$30.34,$29.05,33551000
2011-08-23,$31.39,$29.16,29471400
2011-08-24,$31.43,$29.93,30849700
2011-08-25,$31.96,$30.63,26050500
2011-08-26,$31.79,$30.36,25616500
2011-08-29,$32.43,$31.75,19516000
2011-08-30,$34.12,$31.93,31488800
2011-08-31,$34.55,$32.98,27595400
2011-09-01,$34.07,$33.22,21085400
2011-09-02,$30.70,$29.66,55624100
2011-09-06,$31.28,$29.82,28156800
2011-09-07,$31.71,$30.37,29697500
2011-09-08,$31.25,$29.97,27562500
2011-09-09,$30.30,$29.03,31879400
2011-09-12,$30.09,$28.37,31899000
2011-09-13,$30.00,$29.15,21983500
2011-09-14,$30.18,$29.35,18268600
2011-09-15,$26.49,$24.02,148744400
2011-09-16,$24.00,$22.02,124931800
2011-09-19,$23.28,$20.37,139805400
2011-09-20,$20.43,$18.48,224343000
2011-09-21,$19.18,$17.86,158463900
2011-09-22,$18.99,$17.89,115101000
2011-09-23,$19.17,$18.22,74465300
2011-09-26,$19.70,$18.08,80972500
2011-09-27,$19.28,$18.06,77775600
2011-09-28,$18.90,$18.08,56025200
2011-09-29,$18.35,$15.39,135921800
2011-09-30,$16.54,$15.38,76881700
2011-10-03,$17.13,$16.09,59146500
2011-10-04,$16.71,$15.71,50512000
2011-10-05,$17.12,$16.00,52418800
2011-10-06,$17.75,$16.93,40497100
2011-10-07,$17.74,$16.71,40393500
2011-10-10,$18.36,$15.33,151744600
2011-10-11,$15.85,$14.73,141077300
2011-10-12,$16.61,$15.30,72188200
2011-10-13,$17.00,$15.89,69115200
2011-10-14,$17.43,$16.34,49319200
2011-10-17,$17.04,$16.46,39347000
2011-10-18,$16.78,$15.80,42016100
2011-10-19,$16.30,$15.08,60456900
2011-10-20,$16.00,$15.58,25578000
2011-10-21,$16.73,$15.85,43923600
2011-10-24,$17.18,$16.44,120460200
2011-10-25,$11.34,$10.61,315541800
2011-10-26,$11.63,$10.77,148733900
2011-10-27,$11.82,$11.32,71190000
2011-10-28,$12.09,$11.37,57769600
2011-10-31,$12.01,$11.64,39653600
2011-11-01,$11.57,$11.25,33016200
2011-11-02,$12.06,$11.44,41384000
2011-11-03,$13.23,$11.69,94685500
2011-11-04,$13.27,$12.54,84483700
2011-11-07,$13.41,$12.85,47485200
2011-11-08,$13.23,$12.81,31906000
2011-11-09,$12.92,$12.57,28756000
2011-11-10,$12.90,$12.12,39614400
2011-11-11,$12.56,$11.96,38140200
2011-11-14,$12.59,$12.21,21811300
2011-11-15,$12.44,$12.07,21372400
2011-11-16,$12.35,$11.56,34560400
2011-11-17,$11.57,$10.83,52823400
2011-11-18,$11.29,$10.86,34729100
2011-11-21,$11.43,$10.47,44408000
2011-11-22,$10.60,$9.86,106696800
2011-11-23,$10.11,$9.77,44626400
2011-11-25,$9.95,$8.99,38045000
2011-11-28,$10.11,$9.54,56503300
2011-11-29,$9.91,$9.38,50081500
2011-11-30,$9.90,$8.91,108332700
2011-12-01,$9.78,$9.14,52402700
2011-12-02,$9.70,$9.30,39710300
2011-12-05,$10.27,$9.33,67872000
2011-12-06,$10.11,$9.54,59470600
2011-12-07,$10.40,$9.64,59046400
2011-12-08,$10.42,$9.87,46216100
2011-12-09,$10.24,$9.93,32909100
2011-12-12,$10.98,$9.93,93400300
2011-12-13,$11.08,$10.23,72621500
2011-12-14,$10.24,$9.85,37184000
2011-12-15,$10.28,$9.91,26247200
2011-12-16,$10.12,$9.88,32560500
2011-12-19,$9.97,$9.56,24200400
2011-12-20,$10.23,$9.75,30880500
2011-12-21,$10.34,$10.03,25386900
2011-12-22,$10.63,$10.16,25860800
2011-12-23,$10.65,$10.33,22556100
2011-12-27,$10.36,$10.03,21940800
2011-12-28,$10.14,$9.80,23597000
2011-12-29,$9.98,$9.66,26163200
2011-12-30,$10.08,$9.83,21809200
2012-01-03,$10.39,$10.02,29213800
2012-01-04,$11.57,$10.26,100489900
2012-01-05,$11.69,$11.04,86552900
2012-01-06,$12.47,$11.24,125610800
2012-01-09,$14.24,$12.45,214073300
2012-01-10,$14.26,$13.21,146335000
2012-01-11,$13.66,$13.06,87148600
2012-01-12,$13.34,$12.74,61243000
2012-01-13,$13.79,$12.89,88839100
2012-01-17,$13.98,$13.48,58832200
2012-01-18,$14.13,$13.18,66091200
2012-01-19,$14.94,$14.24,78789900
2012-01-20,$14.97,$14.24,53860800
2012-01-23,$14.23,$13.37,61086900
2012-01-24,$13.53,$13.07,41929300
2012-01-25,$13.64,$13.09,77953400
2012-01-26,$17.05,$16.01,158944100
2012-01-27,$17.71,$16.33,102228700
2012-01-30,$18.50,$17.60,105826000
2012-01-31,$17.93,$16.82,84273700
2012-02-01,$17.68,$16.89,52306800
2012-02-02,$17.96,$17.46,41126400
2012-02-03,$18.21,$17.62,46788000
2012-02-06,$18.66,$17.41,81617200
2012-02-07,$19.06,$18.12,81435200
2012-02-08,$18.20,$17.63,51012500
2012-02-09,$18.14,$17.45,40514600
2012-02-10,$18.04,$17.55,33901000
2012-02-13,$17.85,$16.88,52550400
2012-02-14,$17.75,$16.94,52407600
2012-02-15,$17.90,$17.30,37126600
2012-02-16,$17.73,$17.14,40575500
2012-02-17,$17.55,$17.15,25934300
2012-02-21,$18.02,$16.67,80490900
2012-02-22,$16.43,$15.51,93191700
2012-02-23,$16.31,$15.88,39762100
2012-02-24,$16.28,$15.90,27089300
2012-02-27,$15.77,$15.23,45077900
2012-02-28,$16.41,$15.44,42196700
2012-02-29,$16.27,$15.68,37569000
2012-03-01,$16.24,$15.50,36876000
2012-03-02,$16.83,$15.94,40653200
2012-03-05,$16.65,$15.82,27605200
2012-03-06,$15.65,$15.14,32221700
2012-03-07,$15.92,$14.65,76797000
2012-03-08,$15.49,$14.86,45752700
2012-03-09,$15.75,$15.09,37167200
2012-03-12,$15.82,$15.08,34559700
2012-03-13,$15.61,$15.02,30739800
2012-03-14,$15.14,$14.70,36208200
2012-03-15,$15.81,$15.00,40880000
2012-03-16,$15.96,$15.37,37198700
2012-03-19,$16.43,$15.54,37095100
2012-03-20,$16.68,$16.16,31507700
2012-03-21,$17.27,$16.52,47321400
2012-03-22,$17.64,$16.84,42754600
2012-03-23,$17.31,$16.76,37734200
2012-03-26,$17.46,$17.02,32428200
2012-03-27,$17.64,$17.22,24382400
2012-03-28,$17.29,$16.91,22874600
2012-03-29,$16.94,$16.14,32632600
2012-03-30,$16.76,$16.31,29270500
2012-04-02,$16.40,$16.01,26645500
2012-04-03,$16.32,$15.68,46004700
2012-04-04,$16.08,$15.70,20766200
2012-04-05,$15.94,$15.62,22763300
2012-04-09,$15.67,$15.23,22637300
2012-04-10,$15.40,$14.54,35105000
2012-04-11,$14.82,$14.07,52320800
2012-04-12,$14.99,$14.19,33845000
2012-04-13,$15.21,$14.62,27695500
2012-04-16,$15.00,$14.34,26727400
2012-04-17,$15.38,$14.53,31110800
2012-04-18,$15.53,$15.18,23503900
2012-04-19,$15.67,$14.90,25097100
2012-04-20,$15.45,$15.10,18275600
2012-04-23,$15.00,$14.54,84274400
2012-04-24,$12.86,$12.33,117393500
2012-04-25,$12.66,$11.65,83428800
2012-04-26,$12.55,$11.97,55948900
2012-04-27,$12.27,$11.86,36031100
2012-04-30,$11.84,$11.39,52679200
2012-05-01,$11.81,$11.29,32983300
2012-05-02,$11.85,$11.45,27384000
2012-05-03,$11.74,$10.79,53015900
2012-05-04,$10.91,$10.30,63666400
2012-05-07,$10.80,$10.33,28700000
2012-05-08,$10.47,$10.08,27203400
2012-05-09,$10.70,$10.19,26118400
2012-05-10,$10.71,$10.30,26424300
2012-05-11,$11.20,$10.36,62239800
2012-05-14,$11.24,$10.80,37849700
2012-05-15,$11.33,$11.01,31319400
2012-05-16,$11.21,$10.52,36699600
2012-05-17,$10.63,$10.27,23778300
2012-05-18,$10.39,$9.34,29415400
2012-05-21,$10.31,$9.65,25143300
2012-05-22,$10.34,$9.61,40014800
2012-05-23,$10.31,$9.60,44100000
2012-05-24,$10.24,$9.93,20742400
2012-05-25,$10.50,$9.98,33371100
2012-05-29,$10.16,$9.74,31997000
2012-05-30,$9.86,$9.57,32890900
2012-05-31,$9.68,$8.91,53803400
2012-06-01,$9.10,$8.67,35578200
2012-06-04,$9.32,$8.91,35291200
2012-06-05,$9.48,$9.18,24048500
2012-06-06,$9.77,$9.31,30676800
2012-06-07,$9.56,$9.20,21045500
2012-06-08,$9.45,$9.10,22017100
2012-06-11,$9.51,$9.00,22941100
2012-06-12,$9.19,$8.91,20797700
2012-06-13,$9.21,$8.88,17924900
2012-06-14,$9.02,$8.72,26137300
2012-06-15,$9.42,$8.96,33022500
2012-06-18,$9.56,$9.26,22997800
2012-06-19,$10.07,$9.51,27706700
2012-06-20,$9.94,$9.66,26638500
2012-06-21,$9.78,$9.39,17690400
2012-06-22,$9.75,$9.39,18074700
2012-06-25,$9.93,$9.49,30746100
2012-06-26,$9.67,$9.48,15611400
2012-06-27,$9.61,$9.37,15383200
2012-06-28,$9.72,$9.40,15090600
2012-06-29,$9.82,$9.55,19991300
2012-07-02,$9.84,$9.61,12992700
2012-07-03,$10.40,$9.67,25261600
2012-07-05,$11.84,$10.61,104498100
2012-07-06,$12.20,$11.46,85261400
2012-07-09,$12.03,$11.45,43262800
2012-07-10,$11.97,$11.36,35242200
2012-07-11,$12.12,$11.41,43044400
2012-07-12,$12.21,$11.50,41447700
2012-07-13,$12.38,$11.99,39032000
2012-07-16,$12.22,$11.80,20946800
2012-07-17,$11.93,$11.52,27820800
2012-07-18,$11.84,$11.53,21576100
2012-07-19,$12.12,$11.65,29133300
2012-07-20,$11.93,$11.64,24369800
2012-07-23,$11.60,$11.21,30965200
2012-07-24,$11.78,$11.12,64700300
2012-07-25,$9.54,$8.46,173470500
2012-07-26,$8.49,$8.02,79756600
2012-07-27,$8.47,$8.14,38009300
2012-07-30,$8.57,$8.05,29932700
2012-07-31,$8.33,$8.09,17320800
2012-08-01,$8.25,$7.73,33832400
2012-08-02,$7.96,$7.61,23945600
2012-08-03,$7.93,$7.54,37295300
2012-08-06,$8.17,$7.73,28527800
2012-08-07,$8.50,$8.08,30769900
2012-08-08,$8.41,$8.17,18194400
2012-08-09,$8.35,$8.18,16492700
2012-08-10,$8.65,$8.13,35032200
2012-08-13,$8.75,$8.36,33324900
2012-08-14,$9.01,$8.57,48119400
2012-08-15,$9.10,$8.83,30844100
2012-08-16,$9.23,$8.97,17630900
2012-08-17,$9.36,$9.07,22405600
2012-08-20,$9.34,$8.88,26658800
2012-08-21,$9.52,$9.24,23355500
2012-08-22,$9.49,$9.26,18030600
2012-08-23,$9.49,$9.08,32580800
2012-08-24,$9.11,$8.84,26161800
2012-08-27,$9.14,$8.89,18046700
2012-08-28,$9.08,$8.88,15859200
2012-08-29,$9.12,$8.94,15660400
2012-08-30,$9.05,$8.60,18679500
2012-08-31,$8.79,$8.44,29560300
2012-09-04,$8.29,$7.59,87416700
2012-09-05,$7.95,$7.76,38565100
2012-09-06,$8.11,$7.74,37297400
2012-09-07,$8.26,$7.98,29617700
2012-09-10,$8.15,$7.94,24892700
2012-09-11,$8.20,$7.87,33040000
2012-09-12,$8.36,$8.08,22096900
2012-09-13,$8.31,$8.01,24490900
2012-09-14,$8.77,$8.33,33067300
2012-09-17,$8.43,$8.11,36278900
2012-09-18,$8.33,$7.97,30298100
2012-09-19,$8.27,$7.96,35348600
2012-09-20,$8.40,$8.06,37217600
2012-09-21,$8.53,$8.20,30074800
2012-09-24,$8.26,$8.04,23661400
2012-09-25,$8.14,$7.67,41858600
2012-09-26,$7.99,$7.58,36625400
2012-09-27,$8.01,$7.74,21350700
2012-09-28,$7.97,$7.75,15932700
2012-10-01,$8.09,$7.76,30765700
2012-10-02,$8.18,$7.90,21589400
2012-10-03,$8.95,$8.32,76064800
2012-10-04,$9.61,$8.94,91616700
2012-10-05,$9.74,$9.30,59170300
2012-10-08,$10.60,$10.02,92280300
2012-10-09,$9.93,$9.34,82145000
2012-10-10,$9.70,$9.30,38742900
2012-10-11,$9.59,$9.32,22013600
2012-10-12,$9.51,$9.11,20710200
2012-10-15,$9.31,$9.06,20745200
2012-10-16,$9.46,$9.11,29302000
2012-10-17,$9.83,$9.38,26464200
2012-10-18,$9.98,$9.56,26797400
2012-10-19,$9.64,$9.18,22881600
2012-10-22,$9.96,$9.18,45678500
2012-10-23,$9.88,$9.44,63498400
2012-10-24,$8.71,$8.20,100060100
2012-10-25,$8.81,$8.56,33046300
2012-10-26,$10.03,$8.64,103433400
2012-10-31,$12.14,$9.36,107308600
2012-11-01,$11.38,$10.66,62669600
2012-11-02,$11.41,$10.85,29650600
2012-11-05,$11.28,$10.64,29016400
2012-11-06,$11.42,$10.82,39102700
2012-11-07,$11.32,$10.92,31099600
2012-11-08,$11.48,$10.83,33381600
2012-11-09,$11.27,$10.87,23272900
2012-11-12,$11.47,$11.14,18330200
2012-11-13,$11.56,$11.05,27170500
2012-11-14,$11.62,$11.25,26910800
2012-11-15,$11.70,$11.36,17400600
2012-11-16,$11.87,$11.47,32164300
2012-11-19,$11.86,$11.45,23267300
2012-11-20,$11.96,$11.59,15340500
2012-11-21,$12.08,$11.79,10889900
2012-11-23,$11.96,$11.74,8396500
2012-11-26,$11.84,$11.44,13484100
2012-11-27,$11.93,$11.65,15524600
2012-11-28,$11.94,$11.69,14495600
2012-11-29,$11.83,$11.54,11473000
2012-11-30,$11.67,$11.33,14986300
2012-12-03,$11.71,$10.79,29197700
2012-12-04,$12.57,$10.64,101757600
2012-12-05,$12.51,$11.85,59357900
2012-12-06,$12.65,$11.67,38103800
2012-12-07,$12.83,$12.18,34780200
2012-12-10,$12.43,$12.07,14322700
2012-12-11,$12.46,$12.06,16028600
2012-12-12,$13.31,$12.28,54929000
2012-12-13,$13.33,$12.84,28865900
2012-12-14,$13.53,$13.14,27706700
2012-12-17,$13.57,$13.16,21660800
2012-12-18,$13.94,$13.46,29348200
2012-12-19,$13.97,$13.35,30674700
2012-12-20,$13.50,$13.24,16611700
2012-12-21,$13.27,$13.02,28430500
2012-12-24,$13.12,$12.76,7193200
2012-12-26,$13.27,$12.77,15166900
2012-12-27,$13.06,$12.65,14898100
2012-12-28,$12.94,$12.70,11123000
2012-12-31,$13.36,$12.72,18078900
2013-01-02,$13.69,$12.96,19431300
2013-01-03,$13.99,$13.08,27912500
2013-01-04,$13.96,$13.65,17761100
2013-01-07,$14.54,$13.73,45550400
2013-01-08,$14.43,$13.83,24714900
2013-01-09,$13.99,$13.51,20223000
2013-01-10,$14.27,$13.67,26117700
2013-01-11,$14.56,$14.00,29851500
2013-01-14,$14.93,$14.37,23473100
2013-01-15,$14.91,$14.44,17068100
2013-01-16,$14.61,$13.82,28014700
2013-01-17,$14.09,$13.68,16221100
2013-01-18,$14.56,$14.10,35999600
2013-01-22,$14.24,$13.80,22773100
2013-01-23,$14.83,$13.86,74235000
2013-01-24,$21.31,$19.95,118805400
2013-01-25,$24.67,$20.80,191445800
2013-01-28,$25.32,$22.97,109104800
2013-01-29,$24.27,$22.38,59542000
2013-01-30,$25.07,$23.24,48062700
2013-01-31,$24.14,$22.90,35601300
2013-02-01,$24.71,$23.41,50358000
2013-02-04,$25.02,$23.25,50969100
2013-02-05,$25.41,$24.43,57056300
2013-02-06,$26.48,$24.94,67190900
2013-02-07,$26.98,$25.51,53086600
2013-02-08,$26.28,$25.72,25657800
2013-02-11,$26.01,$24.97,29325100
2013-02-12,$26.22,$25.10,34399400
2013-02-13,$26.63,$25.67,40929000
2013-02-14,$27.12,$26.38,31979500
2013-02-15,$27.14,$26.61,26652500
2013-02-19,$28.17,$27.16,34138300
2013-02-20,$28.23,$26.64,34996500
2013-02-21,$27.46,$26.07,36894200
2013-02-22,$26.26,$25.49,38971100
2013-02-25,$26.73,$25.06,52164700
2013-02-26,$26.46,$25.09,33882100
2013-02-27,$26.57,$25.79,22626800
2013-02-28,$27.45,$26.22,34293700
2013-03-01,$27.19,$26.60,21451500
2013-03-04,$27.15,$25.24,47824000
2013-03-05,$26.47,$25.44,32326700
2013-03-06,$26.42,$25.65,17435600
2013-03-07,$26.07,$25.17,28695800
2013-03-08,$26.55,$25.82,23513000
2013-03-11,$26.36,$25.57,21015400
2013-03-12,$26.31,$25.61,21151900
2013-03-13,$27.88,$26.68,53898600
2013-03-14,$27.53,$26.72,28450800
2013-03-15,$27.14,$26.36,20667500
2013-03-18,$26.68,$25.79,18073300
2013-03-19,$26.68,$25.61,19873700
2013-03-20,$26.26,$25.78,11132100
2013-03-21,$26.77,$26.00,18804100
2013-03-22,$26.27,$25.64,14189000
2013-03-25,$26.41,$25.68,15024800
2013-03-26,$27.52,$26.23,46817400
2013-03-27,$28.15,$26.90,40475400
2013-03-28,$27.56,$26.94,19588100
2013-04-01,$27.36,$25.92,22947400
2013-04-02,$26.45,$25.16,32280500
2013-04-03,$25.48,$23.47,75357800
2013-04-04,$24.30,$23.40,34460300
2013-04-05,$24.36,$23.22,32512900
2013-04-08,$23.76,$22.71,31745000
2013-04-09,$24.48,$23.15,34045900
2013-04-10,$24.21,$23.56,29709400
2013-04-11,$24.77,$24.12,33056100
2013-04-12,$25.38,$24.46,37797900
2013-04-15,$26.05,$24.97,46529000
2013-04-16,$25.39,$24.61,29711500
2013-04-17,$25.34,$24.04,27545700
2013-04-18,$24.56,$23.11,23121000
2013-04-19,$24.17,$23.29,20163500
2013-04-22,$25.21,$23.67,84870100
2013-04-23,$31.34,$29.93,114860900
2013-04-24,$32.04,$30.46,46898600
2013-04-25,$31.26,$30.47,29274000
2013-04-26,$31.02,$30.36,21790300
2013-04-29,$31.10,$30.29,20787200
2013-04-30,$31.39,$30.61,25071200
2013-05-01,$31.06,$30.24,18359600
2013-05-02,$30.78,$30.03,18328800
2013-05-03,$31.18,$30.39,15431500
2013-05-06,$30.35,$29.15,31731000
2013-05-07,$30.07,$29.37,17079300
2013-05-08,$30.06,$29.22,17623200
2013-05-09,$31.27,$29.50,36108800
2013-05-10,$31.39,$30.65,18844700
2013-05-13,$32.81,$31.02,41357400
2013-05-14,$33.80,$32.97,38535700
2013-05-15,$35.06,$33.98,36029700
2013-05-16,$35.55,$33.60,28053200
2013-05-17,$34.68,$33.71,20141100
2013-05-20,$34.52,$33.82,14765800
2013-05-21,$34.41,$33.57,11491200
2013-05-22,$34.03,$32.38,21769300
2013-05-23,$32.60,$31.65,16198000
2013-05-24,$32.71,$32.07,11808300
2013-05-28,$33.71,$30.43,39525500
2013-05-29,$31.63,$29.99,34101900
2013-05-30,$31.86,$30.22,24087700
2013-05-31,$32.80,$32.01,25416300
